0.0 57.43156735966802
1.0 57.43100507140235
2.0 57.429316490625354
3.0 57.42649646849485
4.0 57.4225364205886
5.0 57.417424322335336
6.0 57.411144702535424
7.0 57.40367863488829
8.0 57.39500372741829
9.0 57.385094109665424
10.0 57.37392041748066
11.0 57.36144977523786
12.0 57.347645775245
13.0 57.33246845410655
14.0 57.315874265755866
15.0 57.29781605084136
16.0 57.27824300211207
17.0 57.25710062540762
18.0 57.23433069581277
19.0 57.209871208488636
20.0 57.18365632363873
21.0 57.15561630501068
22.0 57.12567745126893
23.0 57.09376201950283
24.0 57.059788140055296
25.0 57.0236697217684
26.0 56.98531634664385
27.0 56.94463315280547
28.0 56.90152070452632
29.0 56.85587484794314
30.0 56.80758655092255
31.0 56.75654172536398
32.0 56.70262103002149
33.0 56.64569965169484
34.0 56.58564706237674
35.0 56.52232674964134
36.0 56.45559591721365
37.0 56.385305152262305
38.0 56.3112980555008
39.0 56.23341082965374
40.0 56.151471821233315
41.0 56.06530100985994
42.0 55.974709438534035
43.0 55.87949857729859
44.0 55.77945961159913
45.0 55.67437264531584
46.0 55.564005806870654
47.0 55.44811424495193
48.0 55.32643899818899
49.0 55.19870572047215
50.0 55.06462324045678
51.0 54.92388192999356
52.0 54.77615185164172
53.0 54.62108064985837
54.0 54.45829114367384
55.0 54.287378570350874
56.0 54.107907419285155
57.0 53.919407782718054
58.0 53.721371134021716
59.0 53.51324542448802
60.0 53.294429364520454
61.0 53.06426572330228
62.0 52.82203344024892
63.0 52.56693828891749
64.0 52.29810176550824
65.0 52.01454778403084
66.0 51.715186640707245
67.0 51.398795549954
68.0 51.063994837015045
69.0 50.709218574088055
70.0 50.33267803200255
71.0 49.93231573427279
72.0 49.505747061576855
73.0 49.05018513172857
74.0 48.5623428629238
75.0 48.038303370436836
76.0 47.47334556355736
77.0 46.861704979631895
78.0 46.19623867469126
79.0 45.46794393557448
80.0 44.665246932189845
81.0 43.77291527635394
82.0 42.77032737302916
83.0 41.62858002997929
84.0 40.30535129463311
85.0 38.735037071472036
85.05 38.64834340626202
85.1 38.56075745350934
85.14999999999999 38.472261031717295
85.19999999999999 38.38283539418767
85.24999999999999 38.29246120534583
85.29999999999998 38.20111851581304
85.34999999999998 38.10878673614588
85.39999999999998 38.01544460915588
85.44999999999997 37.92107018071658
85.49999999999997 37.8256407689577
85.54999999999997 37.72913293173797
85.59999999999997 37.63152243228044
85.64999999999996 37.53278420284376
85.69999999999996 37.43289230629345
85.74999999999996 37.331819895425845
85.79999999999995 37.22953916988479
85.84999999999995 37.126021330498496
85.89999999999995 37.02123653084869
85.94999999999995 36.91515382586826
85.99999999999994 36.80774111724608
86.04999999999994 36.69896509539782
86.09999999999994 36.58879117774035
86.14999999999993 36.47718344298361
86.19999999999993 36.364104561127384
86.24999999999993 36.249515718821705
86.29999999999993 36.13337653971754
86.34999999999992 36.01564499939855
86.39999999999992 35.89627733444566
86.44999999999992 35.77522794514178
86.49999999999991 35.652449291275616
86.54999999999991 35.52789178044846
86.59999999999991 35.401503648227475
86.6499999999999 35.273230829420406
86.6999999999999 35.14301681967074
86.7499999999999 35.01080252648634
86.7999999999999 34.87652610871861
86.8499999999999 34.74012280340071
86.89999999999989 34.60152473873111
86.94999999999989 34.460660731850766
86.99999999999989 34.31745606990509
87.04999999999988 34.17183227270573
87.09999999999988 34.02370683510388
87.14999999999988 33.87299294695818
87.19999999999987 33.719599188317154
87.24999999999987 33.563429197136514
87.29999999999987 33.404381306506664
87.34999999999987 33.242348147970866
87.39999999999986 33.07721621705733
87.44999999999986 32.90886539662261
87.49999999999986 32.73716843299229
87.54999999999986 32.56199035917638
87.59999999999985 32.38318785861027
87.64999999999985 32.200608561907075
87.69999999999985 32.01409026797515
87.74999999999984 31.823460079524644
87.79999999999984 31.62853344141663
87.84999999999984 31.429113068450043
87.89999999999984 31.224987746972822
87.94999999999983 31.015930992069293
87.99999999999983 30.801699538920527
88.04999999999983 30.58203164314
88.09999999999982 30.35664516030355
88.14999999999982 30.1252353693312
88.19999999999982 29.8874724975971
88.24999999999982 29.642998897333964
88.29999999999981 29.3914258126601
88.34999999999981 29.132329663872607
88.3999999999998 28.865247759841488
88.4499999999998 28.589673329512777
88.4999999999998 28.305049738498255
88.5499999999998 28.010763724905257
88.5999999999998 27.706137447796323
88.64999999999979 27.39041908903483
88.69999999999979 27.06277168073609
88.74999999999979 26.722259740482265
88.79999999999978 26.367833176959667
88.84999999999978 25.998307768448257
88.89999999999978 25.61234129932226
88.94999999999978 25.208404141492693
88.99999999999977 24.784742652937553
89.04999999999977 24.33933318023008
89.09999999999977 23.86982361320313
89.14999999999976 23.37345821690142
89.19999999999976 22.84697964868772
89.24999999999976 22.286499310760934
89.29999999999976 21.687322904956726
89.34999999999975 21.043711226773652
89.39999999999975 20.34854501817939
89.44999999999975 19.59284364418281
89.49999999999974 18.76505371187904
89.54999999999974 17.84996159847497
89.59999999999974 16.826962774176344
89.64999999999974 15.667169386013587
89.69999999999973 14.328273071448178
89.74999999999973 12.744681555123915
89.79999999999973 10.806508626109554
89.84999999999972 8.307755151557961
89.89999999999972 4.785945154488622
89.94999999999972 -1.23464564833324
89.99999999999972 -226.16613262044825
